"weight";"word";"color";"url"
"8";"flts";"";""
"8";"following";"";""
"8";"forgot";"";""
"8";"freaking";"";""
"8";"freezing";"";""
"8";"fuck";"";""
"8";"fuel";"";""
"8";"garbage";"";""
"8";"generic";"";""
"8";"Guess";"";""
"8";"higher";"";""
"8";"hostage";"";""
"8";"hotels";"";""
"8";"improve";"";""
"8";"lame";"";""
"8";"large";"";""
"8";"located";"";""
"8";"lol";"";""
"8";"London";"";""
"8";"Lost";"";""
"8";"lots";"";""
"8";"loyalty";"";""
"8";"Make";"";""
"8";"manage";"";""
"8";"match";"";""
"8";"Missing";"";""
"8";"mistake";"";""
"8";"news";"";""
"8";"notcool";"";""
"8";"NOW";"";""
"8";"obviously";"";""
"8";"offering";"";""
"8";"originally";"";""
"8";"parents";"";""
"8";"partner";"";""
"8";"pissed";"";""
"8";"Plus";"";""
"8";"Poor";"";""
"8";"poorly";"";""
"8";"prepared";"";""
"8";"prior";"";""
"8";"providing";"";""
"8";"reasons";"";""
"8";"rental";"";""
"8";"returned";"";""
"8";"Seattle";"";""
"8";"serious";"";""
"8";"sfo";"";""
"8";"shameful";"";""
"8";"should've";"";""
"8";"sight";"";""
"8";"sister";"";""
"8";"six";"";""
"8";"size";"";""
"8";"special";"";""
"8";"spending";"";""
"8";"Sure";"";""
"8";"til";"";""
"8";"turn";"";""
"8";"unitedairlines";"";""
"8";"unless";"";""
"8";"unprofessional";"";""
"8";"Virgin";"";""
"8";"virginamerica";"";""
"8";"watching";"";""
"8";"Weather";"";""
"8";"whose";"";""
"8";"WiFi";"";""
"8";"wont";"";""
"8";"wtf";"";""
"8";"Yet";"";""
"7";"acct";"";""
"7";"across";"";""
"7";"adding";"";""
"7";"amount";"";""
"7";"announcement";"";""
"7";"Atlanta";"";""
"7";"avoid";"";""
"7";"become";"";""
"7";"bird";"";""
"7";"cares";"";""
"7";"carrier";"";""
"7";"carryon";"";""
"7";"cart";"";""
"7";"cell";"";""
"7";"certainly";"";""
"7";"claims";"";""
"7";"cleaned";"";""
"7";"Club";"";""
"7";"CNN";"";""
"7";"complain";"";""
"7";"conditions";"";""
"7";"conf";"";""
"7";"considering";"";""
"7";"consistent";"";""
"7";"consistently";"";""
"7";"couple";"";""
"7";"damage";"";""
"7";"Delays";"";""
"7";"departed";"";""
"7";"departing";"";""
"7";"departs";"";""
"7";"DestinationDragons";"";""
"7";"Diego";"";""
"7";"difficult";"";""
"7";"Disappointed";"";""
"7";"domestic";"";""
"7";"drinks";"";""
"7";"driving";"";""
"7";"dumb";"";""
"7";"embarrassing";"";""
"7";"ended";"";""
"7";"enter";"";""
"7";"exactly";"";""
"7";"face";"";""
"7";"false";"";""
"7";"feature";"";""
"7";"feels";"";""
"7";"feet";"";""
"7";"five";"";""
"7";"FLT";"";""
"7";"forcing";"";""
"7";"forever";"";""
"7";"furious";"";""
"7";"Glad";"";""
"7";"guarantee";"";""
"7";"handled";"";""
"7";"hands";"";""
"7";"headed";"";""
"7";"Hopefully";"";""
"7";"hopefully";"";""
"7";"Huge";"";""
"7";"huge";"";""
"7";"hundreds";"";""
"7";"icy";"";""
"7";"including";"";""
"7";"informed";"";""
"7";"Keep";"";""
"7";"legs";"";""
"7";"lie";"";""
"7";"lied";"";""
"7";"light";"";""
"7";"locate";"";""
"7";"log";"";""
"7";"LUV";"";""
"7";"mechanics";"";""
"7";"Mexico";"";""
"7";"miserable";"";""
"7";"near";"";""
"7";"Next";"";""
"7";"nights";"";""
"7";"Nothing";"";""
"7";"outbound";"";""
"7";"outlets";"";""
"7";"paperwork";"";""
"7";"Phone";"";""
"7";"phx";"";""
"7";"placed";"";""
"7";"plenty";"";""
"7";"police";"";""
"7";"premium";"";""
"7";"provided";"";""
"7";"purchased";"";""
"7";"quality";"";""
"7";"rate";"";""
"7";"replacement";"";""
"7";"requested";"";""
"7";"resched";"";""
"7";"rescheduling";"";""
"7";"reserve";"";""
"7";"resolution";"";""
"7";"reward";"";""
"7";"ripoff";"";""
"7";"sarcasm";"";""
"7";"saw";"";""
"7";"screen";"";""
"7";"Shame";"";""
"7";"simple";"";""
"7";"simply";"";""
"7";"SJU";"";""
"7";"slept";"";""
"7";"smh";"";""
"7";"somebody";"";""
"7";"spoken";"";""
"7";"stand";"";""
"7";"stated";"";""
"7";"step";"";""
"7";"stopped";"";""
"7";"stress";"";""
"7";"surprised";"";""
"7";"tech";"";""
"7";"Thursday";"";""
"7";"today's";"";""
"7";"Told";"";""
"7";"track";"";""
"7";"train";"";""
"7";"treatment";"";""
"7";"Twice";"";""
"7";"type";"";""
"7";"Ugh";"";""
"7";"unitedsucks";"";""
"7";"upgraded";"";""
"7";"usual";"";""
"7";"voice";"";""
"7";"waive";"";""
"7";"watched";"";""
"7";"wedding";"";""
"7";"weight";"";""
"7";"wife's";"";""
"7";"wish";"";""
"7";"words";"";""
"7";"wow";"";""
"7";"write";"";""
"7";"YYZ";"";""
"7";"ZERO";"";""
"6";"20min";"";""
"6";"4hrs";"";""
"6";"5th";"";""
"6";"according";"";""
"6";"accurate";"";""
"6";"added";"";""
"6";"admirals";"";""
"6";"advantage";"";""
"6";"alert";"";""
"6";"allowing";"";""
"6";"announced";"";""
"6";"asap";"";""
"6";"ashamed";"";""
"6";"assigned";"";""
"6";"assignment";"";""
"6";"b/f";"";""
"6";"BAG";"";""
"6";"basically";"";""
"6";"BDL";"";""
"6";"begin";"";""
"6";"Best";"";""
"6";"Big";"";""
"6";"biggest";"";""
"6";"bin";"";""
"6";"blah";"";""
"6";"boards";"";""
"6";"bunch";"";""
"6";"carriers";"";""
"6";"charges";"";""
"6";"Check";"";""
"6";"chicago";"";""
"6";"clt";"";""
"6";"coach";"";""
"6";"comp";"";""
"6";"continues";"";""
"6";"continuing";"";""
"6";"Cowboycerrone";"";""
"6";"credits";"";""
"6";"Crew";"";""
"6";"crossed";"";""
"6";"CTL";"";""
"6";"decided";"";""
"6";"deep";"";""
"6";"degree";"";""
"6";"dfwairport";"";""
"6";"DIA";"";""
"6";"directed";"";""
"6";"disconnects";"";""
"6";"discuss";"";""
"6";"disgrace";"";""
"6";"Dividend";"";""
"6";"DM'd";"";""
"6";"doubt";"";""
"6";"dropping";"";""
"6";"drove";"";""
"6";"Dulles";"";""
"6";"earn";"";""
"6";"effort";"";""
"6";"elite";"";""
"6";"elsewhere";"";""
"6";"especially";"";""
"6";"Especially";"";""
"6";"estimate";"";""
"6";"estimated";"";""
"6";"ewr";"";""
"6";"existent";"";""
"6";"exp";"";""
"6";"explained";"";""
"6";"extended";"";""
"6";"fight";"";""
"6";"finding";"";""
"6";"finish";"";""
"6";"Frustrating";"";""
"6";"frustration";"";""
"6";"fucked";"";""
"6";"fully";"";""
"6";"FYI";"";""
"6";"game";"";""
"6";"gg8929";"";""
"6";"God";"";""
"6";"grounded";"";""
"6";"head";"";""
"6";"heads";"";""
"6";"hearing";"";""
"6";"honestly";"";""
"6";"HORRIBLE";"";""
"6";"HOUR";"";""
"6";"humans";"";""
"6";"idiots";"";""
"6";"immediately";"";""
"6";"incident";"";""
"6";"Instead";"";""
"6";"internet";"";""
"6";"intl";"";""
"6";"Jacksonville";"";""
"6";"lady";"";""
"6";"lands";"";""
"6";"laptop";"";""
"6";"Like";"";""
"6";"Line";"";""
"6";"listed";"";""
"6";"listening";"";""
"6";"Looking";"";""
"6";"Lots";"";""
"6";"Love";"";""
"6";"Made";"";""
"6";"management";"";""
"6";"March";"";""
"6";"meals";"";""
"6";"mech";"";""
"6";"medical";"";""
"6";"meet";"";""
"6";"meetings";"";""
"6";"Mileage";"";""
"6";"MileagePlus";"";""
"6";"Miles";"";""
"6";"Mon";"";""
"6";"MSP";"";""
"6";"None";"";""
"6";"normal";"";""
"6";"notify";"";""
"6";"nyc";"";""
"6";"ONE";"";""
"6";"ones";"";""
"6";"ord";"";""
"6";"Paid";"";""
"6";"paper";"";""
"6";"party";"";""
"6";"passes";"";""
"6";"pending";"";""
"6";"people's";"";""
"6";"perks";"";""
"6";"philly";"";""
"6";"phl";"";""
"6";"Phl";"";""
"6";"piece";"";""
"6";"Pilot";"";""
"6";"PLANE";"";""
"6";"Plz";"";""
"6";"policies";"";""
"6";"posted";"";""
"6";"prob";"";""
"6";"promise";"";""
"6";"quite";"";""
"6";"ran";"";""
"6";"receiving";"";""
"6";"red";"";""
"6";"refunded";"";""
"6";"reimbursement";"";""
"6";"rent";"";""
"6";"repair";"";""
"6";"reported";"";""
"6";"required";"";""
"6";"Reservation";"";""
"6";"Reservations";"";""
"6";"rooms";"";""
"6";"RSW";"";""
"6";"Said";"";""
"6";"seconds";"";""
"6";"See";"";""
"6";"Sent";"";""
"6";"sharing";"";""
"6";"shuttle";"";""
"6";"Since";"";""
"6";"SNA";"";""
"6";"snowing";"";""
"6";"solve";"";""
"6";"son";"";""
"6";"sound";"";""
"6";"specific";"";""
"6";"STILL";"";""
"6";"Tampa";"";""
"6";"term";"";""
"6";"Time";"";""
"6";"tire";"";""
"6";"tkt";"";""
"6";"toward";"";""
"6";"trapped";"";""
"6";"truly";"";""
"6";"trust";"";""
"6";"TWO";"";""
"6";"unbelievable";"";""
"6";"uncomfortable";"";""
"6";"Unfortunately";"";""
"6";"unitedfail";"";""
"6";"unreal";"";""
"6";"usair";"";""
"6";"usairwayssucks";"";""
"6";"valid";"";""
"6";"w/u";"";""
"6";"Waited";"";""
"6";"walk";"";""
"6";"walked";"";""
"6";"Want";"";""
"6";"warm";"";""
"6";"Wednesday";"";""
"6";"worked";"";""
"6";"workers";"";""
"6";"wrote";"";""
"6";"Wtf";"";""
"6";"âœˆï";"";""
"6";"â€œ@USAirways";"";""
"6";"ðŸ‘Ž";"";""
"5";"2days";"";""
"5";"45min";"";""
"5";"728/Feb";"";""
"5";"abt";"";""
"5";"accepting";"";""
"5";"accountability";"";""
"5";"advisory";"";""
"5";"ahold";"";""
"5";"AirCanada";"";""
"5";"Albany";"";""
"5";"although";"";""
"5";"announcements";"";""
"5";"Anyone";"";""
"5";"apart";"";""
"5";"Arrived";"";""
"5";"Aspen";"";""
"5";"ass";"";""
"5";"assume";"";""
"5";"availability";"";""
"5";"backs";"";""
"5";"badly";"";""
"5";"Bag";"";""
"5";"bankrupt";"";""
"5";"barely";"";""
"5";"based";"";""
"5";"bday";"";""
"5";"Belize";"";""
"5";"bet";"";""
"5";"Better";"";""
"5";"blamed";"";""
"5";"blaming";"";""
"5";"bos";"";""
"5";"Bought";"";""
"5";"brother";"";""
"5";"btw";"";""
"5";"BUF";"";""
"5";"Buffalo";"";""
"5";"button";"";""
"5";"C'mon";"";""
"5";"California";"";""
"5";"Call";"";""
"5";"Canadian";"";""
"5";"Card";"";""
"5";"Care";"";""
"5";"central";"";""
"5";"Chairman";"";""
"5";"chances";"";""
"5";"charlotte";"";""
"5";"Checked";"";""
"5";"cities";"";""
"5";"CLE";"";""
"5";"Cleveland";"";""
"5";"client";"";""
"5";"comes";"";""
"5";"Completely";"";""
"5";"concerns";"";""
"5";"Conf";"";""
"5";"continued";"";""
"5";"correctly";"";""
"5";"Costa";"";""
"5";"could've";"";""
"5";"couldnt";"";""
"5";"Credit";"";""
"5";"cry";"";""
"5";"curious";"";""
"5";"Cust";"";""
"5";"cutting";"";""
"5";"Day";"";""
"5";"de-ice";"";""
"5";"decent";"";""
"5";"deplaned";"";""
"5";"desks";"";""
"5";"destinations";"";""
"5";"didnt";"";""
"5";"Direct";"";""
"5";"disconnect";"";""
"5";"dry";"";""
"5";"dying";"";""
"5";"economy";"";""
"5";"efficiency";"";""
"5";"event";"";""
"5";"exact";"";""
"5";"excuses";"";""
"5";"exec";"";""
"5";"Expedia";"";""
"5";"expire";"";""
"5";"extend";"";""
"5";"felt";"";""
"5";"figured";"";""
"5";"filled";"";""
"5";"fired";"";""
"5";"Fix";"";""
"5";"flight's";"";""
"5";"Flightly";"";""
"5";"Fly";"";""
"5";"Flying";"";""
"5";"forgetting";"";""
"5";"Found";"";""
"5";"Getting";"";""
"5";"girl";"";""
"5";"golf";"";""
"5";"harder";"";""
"5";"heat";"";""
"5";"hit";"";""
"5";"Hold";"";""
"5";"Hoping";"";""
"5";"hot";"";""
"5";"houston";"";""
"5";"hungry";"";""
"5";"ignoring";"";""
"5";"impressed";"";""
"5";"in-flight";"";""
"5";"inconvenient";"";""
"5";"incredibly";"";""
"5";"IND";"";""
"5";"injury";"";""
"5";"insane";"";""
"5";"iPhone";"";""
"5";"Jetblue";"";""
"5";"jump";"";""
"5";"keeping";"";""
"5";"kiosks";"";""
"5";"lap";"";""
"5";"layovers";"";""
"5";"lazy";"";""
"5";"learned";"";""
"5";"Let";"";""
"5";"lets";"";""
"5";"limited";"";""
"5";"listen";"";""
"5";"living";"";""
"5";"locator";"";""
"5";"logged";"";""
"5";"Lol";"";""
"5";"Long";"";""
"5";"loses";"";""
"5";"loss";"";""
"5";"low";"";""
"5";"malfunction";"";""
"5";"matters";"";""
"5";"May";"";""
"5";"meant";"";""
"5";"merged";"";""
"5";"mia";"";""
"5";"military";"";""
"5";"million";"";""
"5";"minor";"";""
"5";"misplaced";"";""
"5";"model";"";""
"5";"mother";"";""
"5";"music";"";""
"5";"nonsense";"";""
"5";"noon";"";""
"5";"offices";"";""
"5";"on-time";"";""
"5";"otherwise";"";""
"5";"overweight";"";""
"5";"pain";"";""
"5";"parked";"";""
"5";"Pathetic";"";""
"5";"peanuts";"";""
"5";"People";"";""
"5";"period";"";""
"5";"personnel";"";""
"5";"pic";"";""
"5";"picking";"";""
"5";"plane's";"";""
"5";"playing";"";""
"5";"pleasant";"";""
"5";"poorcustomerservice";"";""
"5";"POS";"";""
"5";"pre";"";""
"5";"Premier";"";""
"5";"professional";"";""
"5";"promises";"";""
"5";"pts";"";""
"5";"questions";"";""
"5";"reaching";"";""
"5";"REALLY";"";""
"5";"reasonable";"";""
"5";"reconsider";"";""
"5";"refunds";"";""
"5";"regular";"";""
"5";"reimburse";"";""
"5";"reimbursed";"";""
"5";"released";"";""
"5";"rerouted";"";""
"5";"res";"";""
"5";"responded";"";""
"5";"responses";"";""
"5";"responsibility";"";""
"5";"result";"";""
"5";"returning";"";""
"5";"Rica";"";""
"5";"ripped";"";""
"5";"RUDE";"";""
"5";"sale";"";""
"5";"SAN";"";""
"5";"save";"";""
"5";"school";"";""
"5";"SEA";"";""
"5";"Seat";"";""
"5";"seated";"";""
"5";"served";"";""
"5";"SERVICE";"";""
"5";"shared";"";""
"5";"shocking";"";""
"5";"shot";"";""
"5";"skies";"";""
"5";"SLC";"";""
"5";"snack";"";""
"5";"social";"";""
"5";"somehow";"";""
"5";"Someone";"";""
"5";"speed";"";""
"5";"SpiritAirlines";"";""
"5";"Spoke";"";""
"5";"spot";"";""
"5";"starting";"";""
"5";"states";"";""
"5";"Step";"";""
"5";"steps";"";""
"5";"STOP";"";""
"5";"stroller";"";""
"5";"stupid";"";""
"5";"SUCKS";"";""
"5";"suggested";"";""
"5";"sympathy";"";""
"5";"Texas";"";""
"5";"thats";"";""
"5";"thinks";"";""
"5";"Ticket";"";""
"5";"ticketed";"";""
"5";"timely";"";""
"5";"towards";"";""
"5";"TPA";"";""
"5";"transaction";"";""
"5";"transport";"";""
"5";"truck";"";""
"5";"Tues";"";""
"5";"turns";"";""
"5";"tweets";"";""
"5";"Two";"";""
"5";"typical";"";""
"5";"U.S";"";""
"5";"UAL";"";""
"5";"Unable";"";""
"5";"unavailable";"";""
"5";"Unbelievable";"";""
"5";"unnecessary";"";""
"5";"Update";"";""
"5";"updating";"";""
"5";"upon";"";""
"5";"USA";"";""
"5";"value";"";""
"5";"wanna";"";""
"5";"wanting";"";""
"5";"wants";"";""
"5";"Web";"";""
"5";"WIFI";"";""
"5";"worstairlineever";"";""
"5";"would've";"";""
"5";"Wow";"";""
"5";"yelled";"";""
"5";"York";"";""
"5";"young";"";""
"5";"yrs";"";""
"5";"zone";"";""
"4";"1/2";"";""
"4";"11th";"";""
"4";"2/2";"";""
"4";"2hr";"";""
"4";"8am";"";""
"4";"A-list";"";""
"4";"AA2444";"";""
"4";"AAdvantage";"";""
"4";"ABC";"";""
"4";"accept";"";""
"4";"accepted";"";""
"4";"accommodating";"";""
"4";"accommodations";"";""
"4";"accounts";"";""
"4";"ads";"";""
"4";"advertise";"";""
"4";"age";"";""
"4";"agree";"";""
"4";"airfare";"";""
"4";"Airline";"";""
"4";"Always";"";""
"4";"americanairlines";"";""
"4";"anxious";"";""
"4";"applied";"";""
"4";"apply";"";""
"4";"asleep";"";""
"4";"assult";"";""
"4";"atl";"";""
"4";"automatically";"";""
"4";"average";"";""
"4";"aviation";"";""
"4";"Awesome";"";""
"4";"BadCustomerService";"";""
"4";"Bags";"";""
"4";"battery";"";""
"4";"beat";"";""
"4";"bed";"";""
"4";"belongings";"";""
"4";"bins";"";""
"4";"black";"";""
"4";"Boarding";"";""
"4";"box";"";""
"4";"brand";"";""
"4";"breaking";"";""
"4";"bringing";"";""
"4";"BTW";"";""
"4";"bucks";"";""
"4";"bug";"";""
"4";"bullshit";"";""
"4";"bump";"";""
"4";"bumping";"";""
"4";"CALL";"";""
"4";"cancun";"";""
"4";"carseat";"";""
"4";"Case";"";""
"4";"cats";"";""
"4";"caught";"";""
"4";"chair";"";""
"4";"chairman";"";""
"4";"chairs";"";""
"4";"chaos";"";""
"4";"chat";"";""
"4";"cheaper";"";""
"4";"Choice";"";""
"4";"choosing";"";""
"4";"City";"";""
"4";"claimed";"";""
"4";"click";"";""
"4";"closer";"";""
"4";"Columbus";"";""
"4";"common";"";""
"4";"compensated";"";""
"4";"conference";"";""
"4";"conflicting";"";""
"4";"confused";"";""
"4";"Congrats";"";""
"4";"considered";"";""
"4";"constant";"";""
"4";"contacting";"";""
"4";"conversation";"";""
"4";"copy";"";""
"4";"costing";"";""
"4";"costumer";"";""
"4";"coupon";"";""
"4";"cranky";"";""
"4";"cross";"";""
"4";"CSR";"";""
"4";"customerservicefail";"";""
"4";"cxl";"";""
"4";"dallas";"";""
"4";"dealt";"";""
"4";"Delay";"";""
"4";"den";"";""
"4";"dep";"";""
"4";"designed";"";""
"4";"destroyed";"";""
"4";"device";"";""
"4";"didnâ";"";""
"4";"die";"";""
"4";"died";"";""
"4";"dime";"";""
"4";"disappeared";"";""
"4";"disgusted";"";""
"4";"disregard";"";""
"4";"disrespect";"";""
"4";"diverted";"";""
"4";"dpt";"";""
"4";"driver";"";""
"4";"drunk";"";""
"4";"Dulles_Airport";"";""
"4";"Early";"";""
"4";"earth";"";""
"4";"easier";"";""
"4";"easily";"";""
"4";"else's";"";""
"4";"English";"";""
"4";"epic";"";""
"4";"EST";"";""
"4";"ETA";"";""
"4";"eventually";"";""
"4";"example";"";""
"4";"exchange";"";""
"4";"excited";"";""
"4";"exist";"";""
"4";"expecting";"";""
"4";"facing";"";""
"4";"falling";"";""
"4";"fam";"";""
"4";"fan";"";""
"4";"fast";"";""
"4";"fear";"";""
"4";"February";"";""
"4";"feed";"";""
"4";"fell";"";""
"4";"fiasco";"";""
"4";"filmcrew";"";""
"4";"Fingers";"";""
"4";"fire";"";""
"4";"fleet";"";""
"4";"Flightst";"";""
"4";"fll";"";""
"4";"follows";"";""
"4";"foot";"";""
"4";"forth";"";""
"4";"Four";"";""
"4";"FOUR";"";""
"4";"Funny";"";""
"4";"galley";"";""
"4";"gas";"";""
"4";"getittogether";"";""
"4";"global";"";""
"4";"goodwill";"";""
"4";"hardly";"";""
"4";"Hartford";"";""
"4";"hassle";"";""
"4";"hates";"";""
"4";"havenâ";"";""
"4";"HDN";"";""
"4";"heading";"";""
"4";"Held";"";""
"4";"Hello";"";""
"4";"hello";"";""
"4";"hence";"";""
"4";"Honolulu";"";""
"4";"hopeful";"";""
"4";"horrendous";"";""
"4";"horrid";"";""
"4";"Hour";"";""
"4";"huh";"";""
"4";"HUMAN";"";""
"4";"iah";"";""
"4";"inconvenienced";"";""
"4";"incorrect";"";""
"4";"Incredibly";"";""
"4";"insult";"";""
"4";"insulting";"";""
"4";"int'l";"";""
"4";"interesting";"";""
"4";"interview";"";""
"4";"it'll";"";""
"4";"itineraries";"";""
"4";"itâ";"";""
"4";"Jan";"";""
"4";"JAX";"";""
"4";"Juan";"";""
"4";"kicked";"";""
"4";"knowing";"";""
"4";"Landed";"";""
"4";"Lauderdale";"";""
"4";"lavatory";"";""
"4";"lbs";"";""
"4";"Left";"";""
"4";"limit";"";""
"4";"loading";"";""
"4";"loads";"";""
"4";"location";"";""
"4";"locations";"";""
"4";"Look";"";""
"4";"loose";"";""
"4";"lostluggage";"";""
"4";"lousy";"";""
"4";"lower";"";""
"4";"lucky";"";""
"4";"lying";"";""
"4";"maint";"";""
"4";"Making";"";""
"4";"managed";"";""
"4";"mark";"";""
"4";"MDW";"";""
"4";"meds";"";""
"4";"memories";"";""
"4";"met";"";""
"4";"MEX";"";""
"4";"Mia";"";""
"4";"Might";"";""
"4";"mistakes";"";""
"4";"MKE";"";""
"4";"nasty";"";""
"4";"needing";"";""
"4";"Nexus";"";""
"4";"nocustomerservice";"";""
"4";"notifying";"";""
"4";"nuts";"";""
"4";"nvr";"";""
"4";"nytimes";"";""
"4";"occurred";"";""
"4";"officer";"";""
"4";"often";"";""
"4";"Okay";"";""
"4";"OKC";"";""
"4";"OMG";"";""
"4";"Online";"";""
"4";"operated";"";""
"4";"operational";"";""
"4";"operations";"";""
"4";"operator";"";""
"4";"ordered";"";""
"4";"oscars";"";""
"4";"painful";"";""
"4";"partners";"";""
"4";"pax";"";""
"4";"payment";"";""
"4";"picture";"";""
"4";"PIT";"";""
"4";"Pittsburgh";"";""
"4";"planning";"";""
"4";"plastic";"";""
"4";"position";"";""
"4";"prefer";"";""
"4";"Preferred";"";""
"4";"premier";"";""
"4";"prevent";"";""
"4";"pricing";"";""
"4";"Priority";"";""
"4";"procedure";"";""
"4";"profits";"";""
"4";"programs";"";""
"4";"progress";"";""
"4";"property";"";""
"4";"prove";"";""
"4";"pulled";"";""
"4";"pulling";"";""
"4";"pushed";"";""
"4";"quicker";"";""
"4";"Raleigh";"";""
"4";"rapid";"";""
"4";"re-book";"";""
"4";"Rebooked";"";""
"4";"recent";"";""
"4";"rectify";"";""
"4";"refuses";"";""
"4";"remove";"";""
"4";"repeat";"";""
"4";"reserv";"";""
"4";"restore";"";""
"4";"rewards";"";""
"4";"RIC";"";""
"4";"roads";"";""
"4";"rough";"";""
"4";"roundtrip";"";""
"4";"rushed";"";""
"4";"Sabre";"";""
"4";"Sad";"";""
"4";"scared";"";""
"4";"Second";"";""
"4";"seeing";"";""
"4";"selling";"";""
"4";"separate";"";""
"4";"serve";"";""
"4";"seven";"";""
"4";"severe";"";""
"4";"shame";"";""
"4";"ship";"";""
"4";"shocked";"";""
"4";"shopping";"";""
"4";"shown";"";""
"4";"SHV";"";""
"4";"side";"";""
"4";"sincere";"";""
"4";"sincerely";"";""
"4";"Site";"";""
"4";"skills";"";""
"4";"sky";"";""
"4";"SMH";"";""
"4";"snacks";"";""
"4";"software";"";""
"4";"SOS";"";""
"4";"Spent";"";""
"4";"Staff";"";""
"4";"state";"";""
"4";"Status";"";""
"4";"stellar";"";""
"4";"stick";"";""
"4";"stinks";"";""
"4";"stolen";"";""
"4";"stood";"";""
"4";"strand";"";""
"4";"Stranded";"";""
"4";"strategy";"";""
"4";"STT";"";""
"4";"submit";"";""
"4";"suggest";"";""
"4";"suggestions";"";""
"4";"surgery";"";""
"4";"swa";"";""
"4";"Taking";"";""
"4";"tea";"";""
"4";"technical";"";""
"4";"Tell";"";""
"4";"texts";"";""
"4";"thenewamerican";"";""
"4";"theworst";"";""
"4";"Think";"";""
"4";"thinking";"";""
"4";"TIME";"";""
"4";"tiny";"";""
"4";"toddler";"";""
"4";"toilet";"";""
"4";"tone";"";""
"4";"Toronto";"";""
"4";"tough";"";""
"4";"trained";"";""
"4";"travels";"";""
"4";"treating";"";""
"4";"truth";"";""
"4";"tryin";"";""
"4";"turbulence";"";""
"4";"ugh";"";""
"4";"understandable";"";""
"4";"understood";"";""
"4";"unfortunate";"";""
"4";"unfriendly";"";""
"4";"united's";"";""
"4";"unknown";"";""
"4";"Unreal";"";""
"4";"unused";"";""
"4";"Upgrade";"";""
"4";"USAIR";"";""
"4";"useful";"";""
"4";"van";"";""
"4";"view";"";""
"4";"weak";"";""
"4";"Wed";"";""
"4";"whatever";"";""
"4";"wheel";"";""
"4";"wheelchair";"";""
"4";"wi-fi";"";""
"4";"Wife";"";""
"4";"wonderful";"";""
"4";"worried";"";""
"4";"worstcustomerservice";"";""
"4";"written";"";""
"4";"WSJ";"";""
"4";"WTH";"";""
"4";"yea";"";""
"4";"yep";"";""
"4";"yest";"";""
"4";"yesterday's";"";""
"4";"youre";"";""
"4";"youâ";"";""
"4";"â¤ï";"";""
"4";"â„ï";"";""
"3";"100's";"";""
"3";"24h";"";""
"3";"5hr";"";""
"3";"a/c";"";""
"3";"Abysmal";"";""
"3";"actions";"";""
"3";"Adding";"";""
"3";"admit";"";""
"3";"alerts";"";""
"3";"America";"";""
"3";"anybody";"";""
"3";"Anything";"";""
"3";"App";"";""
"3";"approved";"";""
"3";"article";"";""
"3";"ATC";"";""
"3";"attitudes";"";""
"3";"awkward";"";""
"3";"BAD";"";""
"3";"beer";"";""
"3";"Birmingham";"";""
"3";"blocked";"";""
"3";"blog";"";""
"3";"boston";"";""
"3";"bout";"";""
"3";"BTV";"";""
"3";"Calling";"";""
"3";"CAN";"";""
"3";"Canada";"";""
"3";"canâ";"";""
"3";"carry-on";"";""
"3";"carryons";"";""
"3";"Central";"";""
"3";"cert";"";""
"3";"certificate";"";""
"3";"Chi";"";""
"3";"clarify";"";""
"3";"Class";"";""
"3";"comfort";"";""
"3";"communicated";"";""
"3";"complimentary";"";""
"3";"con";"";""
"3";"confidence";"";""
"3";"confident";"";""
"3";"continuous";"";""
"3";"conversations";"";""
"3";"Cool";"";""
"3";"crashing";"";""
"3";"create";"";""
"3";"created";"";""
"3";"credited";"";""
"3";"cruel";"";""
"3";"dad";"";""
"3";"death";"";""
"3";"define";"";""
"3";"definitely";"";""
"3";"departures";"";""
"3";"derekc21";"";""
"3";"deserves";"";""
"3";"desktop";"";""
"3";"DirectTV";"";""
"3";"Disappointing";"";""
"3";"disgruntled";"";""
"3";"display";"";""
"3";"DoBetter";"";""
"3";"dozens";"";""
"3";"Drove";"";""
"3";"earned";"";""
"3";"enjoying";"";""
"3";"exclusively";"";""
"3";"Excuses";"";""
"3";"expectations";"";""
"3";"failing";"";""
"3";"film";"";""
"3";"Francisco";"";""
"3";"friendlyskies";"";""
"3";"Give";"";""
"3";"god";"";""
"3";"goodbye";"";""
"3";"green";"";""
"3";"gross";"";""
"3";"guide";"";""
"3";"handler";"";""
"3";"HNL";"";""
"3";"holder";"";""
"3";"hugely";"";""
"3";"impact";"";""
"3";"Impossible";"";""
"3";"inch";"";""
"3";"indication";"";""
"3";"initial";"";""
"3";"Int";"";""
"3";"jtrexsocial";"";""
"3";"Karen";"";""
"3";"Kim";"";""
"3";"ladies";"";""
"3";"letters";"";""
"3";"Literally";"";""
"3";"Louis";"";""
"3";"Loved";"";""
"3";"Luckily";"";""
"3";"MAKE";"";""
"3";"Media";"";""
"3";"Memphis";"";""
"3";"mom's";"";""
"3";"movie";"";""
"3";"mths";"";""
"3";"Must";"";""
"3";"neglect";"";""
"3";"negligence";"";""
"3";"Nobody";"";""
"3";"non-stop";"";""
"3";"Norfolk";"";""
"3";"NotHappy";"";""
"3";"notifications";"";""
"3";"NY_NJairports";"";""
"3";"odd";"";""
"3";"offers";"";""
"3";"Open";"";""
"3";"partial";"";""
"3";"Pay";"";""
"3";"PDX";"";""
"3";"perfect";"";""
"3";"Perhaps";"";""
"3";"picks";"";""
"3";"pile";"";""
